"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"adam19a",17.047082997061,0.097197628167458,0.446236200192339,0.217816546765061,0.827572051634557,0.948605617435904
"adam19b",1.00515116203425,0.672722217915412,1.70358238502968,0.394886812535157,0.69292642282382,NA
"adam22",37.7905098517165,0.646867205593531,0.325425399091943,1.98775881476532,0.0468383707042276,0.271603114718099
"adam28",57.3557458313859,0.318556012895682,0.282072093138616,1.1293425356302,0.258753363882567,0.623664468119775
"adam8a",10.0205798596961,-0.69717975642962,0.931217832503196,-0.748675263826874,0.45405295630583,0.779384931572122
"adamts10",20.9880276434052,0.469734030136151,0.600021022803425,0.78286262028196,0.433707790109044,0.764893530776574
"adamts12",19.8661662795962,0.61863657451818,0.518762707685641,1.19252321987081,0.233056151649815,0.594511823661205
"adamts13",2215.40334568727,-0.187255052755292,0.302531339546885,-0.618960842323814,0.535942155332236,0.821694724824848
"adamts17",212.169384939914,0.309485056795875,0.415056336089306,0.745645903666638,0.455881345648109,0.780467764104197
"adamts3",37.3620678146803,0.403415052429204,0.302424097984512,1.33393818520991,0.182224115842627,0.52842745103597
"adamts6",12.5935260364074,-0.353324372862083,0.44252593408888,-0.798426364749774,0.424623108606304,0.75867430965932
"adamts9",4.617706694883,0.378401519518887,0.773358203512392,0.489296574084668,0.624631746168631,0.866375442624599
"adamtsl2",418.236906604366,0.847708666278534,0.443112360293718,1.91307835718378,0.0557380219879537,0.297130978523599
"adamtsl3",28.6858539153149,0.0841570406448299,0.451852961711342,0.186248730839551,0.852249710759905,0.95597708930255
"adamtsl4",241.408850874514,0.289497570267562,0.219712769171482,1.31761832213591,0.187631449008462,0.534790142600229
"adamtsl5",2.13760418274064,-2.08250349984745,1.33006500308233,-1.5657155815854,0.11741521683619,NA
"adap2",5.25923892513462,-1.37438115244492,0.806108120019146,-1.70495882414914,0.0882021041426355,0.369147413631222
"adar",98.459880254495,0.201237294898431,0.272579359037543,0.738270482434858,0.460350099838647,0.783409485098334
"adarb1b",41.8672474919041,0.596257548131003,0.360407883820173,1.65439651821964,0.0980469734505561,0.388976680633851
"adat1",113.224788479286,-0.261665624164506,0.342901626301133,-0.763092397627517,0.445408293629654,0.772852213743427
